Fecha y Hora,suc_id,suc_nombre,region,plaza,No. De Movimientos,total,efectivo,tajeta1
2016-12-10 13:44,10,F A TUXTLA GTZ 5 DE MAYO,SURESTE,TUXTLA,19,201,0,0
2016-12-10 13:44,1000,F A SAN LUIS P INDUSTRIAS,NORTE,SAN LUIS POTOSI,46,1022,0,0
2016-12-10 13:44,1003,F A VILLAHERMOSA GUACAMAYOS,SURESTE,VILLAHERMOSA,74,451,0,0
2016-12-10 13:44,1004,F A VILLAHERMOSA RAMON MENDOZA,SURESTE,VILLAHERMOSA,85,545,0,0
2016-12-10 13:44,1006,F A AGUASCALIENTES SAN IGNACIO,NORTE,AGUASCALIENTES,18,357,0,0
2016-12-10 13:44,1008,F A PUEBLA NORTE XONACATEPEC,CENTRO SUR,PUEBLA NORTE,74,627,0,0
2016-12-10 13:44,1011,F A XALAPA ORIZABA,CENTRO SUR,XALAPA,34,169,0,0
2016-12-10 13:44,1014,F A SAN LUIS P SANTOS DEGOLLADO,NORTE,SAN LUIS POTOSI,5,456,0,0
2016-12-10 13:44,1016,F A VILLAHERMOSA FUENTE MAYA,SURESTE,VILLAHERMOSA,61,587,0,0
2016-12-10 13:44,1025,F A XALAPA AVILA CAMACHO,CENTRO SUR,XALAPA,23,545,0,0
2016-12-10 13:44,1031,F A PACHUCA INSURGENTES,BAJIO,PACHUCA,26,457,0,0
2016-12-10 13:44,105,F A PUEBLA SUR ANZURES,CENTRO SUR,PUEBLA SUR,16,865,0,0
2016-12-10 13:44,1054,F A COATZACOALCOS FLORES MAGON,SURESTE,VILLAHERMOSA,12,119,0,0
2016-12-10 13:44,1056,F A JALISCO ENCARNACION HIDALGO,NORTE,AGUASCALIENTES,132,795,0,0
2016-12-10 13:44,1058,F A AGUASCALIENTES AGOSTADERO,NORTE,AGUASCALIENTES,14,90,0,0
2016-12-10 13:44,1059,F A AGUASCALIENTES ALLENDE,NORTE,AGUASCALIENTES,4,158,0,0
2016-12-10 13:44,106,F A PUEBLA NORTE BOULEVARD NORTE,CENTRO SUR,PUEBLA NORTE,10,40,0,0
2016-12-10 13:44,1065,F A AGUASCALIENTES CANTERAS,NORTE,AGUASCALIENTES,45,353,0,0
2016-12-10 13:44,1067,F A AGUASCALIENTES CONSTITUCION,NORTE,AGUASCALIENTES,23,758,0,0
2016-12-10 13:44,1068,F A AGUASCALIENTES JUAREZ,NORTE,AGUASCALIENTES,10,60,0,0
2016-12-10 13:44,107,F A PUEBLA SUR ZARAGOZA,CENTRO SUR,PUEBLA SUR,21,189,0,0
2016-12-10 13:44,1071,F A AGUASCALIENTES MARISTA,NORTE,AGUASCALIENTES,70,357,0,0
2016-12-10 13:44,1072,F A AGUASCALIENTES MENDEL,NORTE,AGUASCALIENTES,13,72,0,0
2016-12-10 13:44,1073,F A AGUASCALIENTES MORELOS,NORTE,AGUASCALIENTES,114,495,0,0
2016-12-10 13:44,1075,F A AGUASCALIENTES PARIAN,NORTE,AGUASCALIENTES,13,153,0,0
2016-12-10 13:44,108,F A PUEBLA SUR CENTRO,CENTRO SUR,PUEBLA SUR,5,65,0,0
2016-12-10 13:44,1080,F A AGUASCALIENTES SAN NICOLAS,NORTE,AGUASCALIENTES,11,81,0,0
2016-12-10 13:44,1081,F A AGUASCALIENTES VILLASUNCION,NORTE,AGUASCALIENTES,84,922,0,0
2016-12-10 13:44,1086,F A JALISCO REGINA,NORTE,AGUASCALIENTES,10,351,0,0
2016-12-10 13:44,1087,F A JALISCO TEOCALTICHE,NORTE,AGUASCALIENTES,9,1397,0,0
2016-12-10 13:44,1089,F A ZACATECAS LORETO,NORTE,AGUASCALIENTES,91,503,0,0
2016-12-10 13:44,109,F A PUEBLA NORTE XONACA,CENTRO SUR,PUEBLA NORTE,32,200,0,0
2016-12-10 13:44,1093,F A AGUASCALIENTES PABELLON,NORTE,AGUASCALIENTES,715,3793,0,0
2016-12-10 13:44,1094,F A AGUASCALIENTES RINCON,NORTE,AGUASCALIENTES,442,3484,0,0
2016-12-10 13:44,1095,F A LAGOS DE MORENO LAGOS,BAJIO,LEON,55,873,0,0
2016-12-10 13:44,1096,F A LAGOS DE MORENO CONSTITUYENTES,BAJIO,LEON,23,1670,0,0
2016-12-10 13:44,11,F A TUXTLA GTZ 9A. NORTE,SURESTE,TUXTLA,56,281,0,0
2016-12-10 13:44,110,F A PUEBLA NORTE CHOLULA CENTRO,CENTRO SUR,PUEBLA NORTE,68,379,0,0
2016-12-10 13:44,1101,F A LEON MERCADO,BAJIO,LEON,40,675,0,0
2016-12-10 13:44,1106,F A TAPACHULA HOSPITAL,SURESTE,TAPACHULA,197,473,0,0
2016-12-10 13:44,1111,F A XALAPA COATEPEC JUAREZ,CENTRO SUR,XALAPA,27,178,0,0
2016-12-10 13:44,1112,F A SAN LUIS P MORELOS,NORTE,SAN LUIS POTOSI,1,50,0,0
2016-12-10 13:44,1117,F A XALAPA COATEPEC MERCADO,CENTRO SUR,XALAPA,97,879,0,0
2016-12-10 13:44,1118,F A TULA DE ALLENDE 5 DE MAYO,BAJIO,PACHUCA,35,324,0,0
2016-12-10 13:44,1119,F A IXTEPEC IXTEPEC F,SURESTE,TUXTLA,16,77,0,0
2016-12-10 13:44,1120,F A TUXTLA GTZ MOCTEZUMA,SURESTE,TUXTLA,12,116,0,0
2016-12-10 13:44,1125,F A TAPACHULA 5 DE FEBRERO,SURESTE,TAPACHULA,166,737,0,0
2016-12-10 13:44,1131,F A OAXACA DEL BOSQUE,CENTRO SUR,OAXACA,21,119,0,0
2016-12-10 13:44,1135,F A IRAPUATO TELEGRAFOS,BAJIO,IRAPUATO,88,1194,0,0
2016-12-10 13:44,1138,F A HUIMANGUILLO HUIMANGUILLO,SURESTE,VILLAHERMOSA,81,744,0,0
2016-12-10 13:44,1141,F A PUEBLA NORTE REFORMA,CENTRO SUR,PUEBLA NORTE,21,210,0,0
2016-12-10 13:44,1142,F A OAXACA DOLORES,CENTRO SUR,OAXACA,3,106,0,0
2016-12-10 13:44,1143,F A VERACRUZ TEHUANTEPEC,CENTRO SUR,VERACRUZ,18,80,0,0
2016-12-10 13:44,1144,F A SAN LUIS P SAN PEDRO,NORTE,SAN LUIS POTOSI,53,301,0,0
2016-12-10 13:44,1145,F A PUEBLA NORTE REVOLUCION,CENTRO SUR,PUEBLA NORTE,21,187,0,0
2016-12-10 13:44,1147,F A VERACRUZ FLORES MAGON,CENTRO SUR,VERACRUZ,15,458,0,0
2016-12-10 13:44,115,F A PUEBLA NORTE LA PAZ,CENTRO SUR,PUEBLA NORTE,2,26,0,0
2016-12-10 13:44,1153,F A GUADALAJARA CAMARENA,BAJIO,GUADALAJARA,6,30,0,0
2016-12-10 13:44,1154,F A GUADALAJARA MERCADO BOLA,BAJIO,GUADALAJARA,1,100,0,0
2016-12-10 13:44,1155,F A PUEBLA SUR SAN ISIDRO,CENTRO SUR,PUEBLA SUR,2,3,0,0
2016-12-10 13:44,1157,F A GUADALAJARA BELISARIO DOMINGUEZ,BAJIO,GUADALAJARA,8,101,0,0
2016-12-10 13:44,1158,F A GUADALAJARA AGUSTIN YAÑEZ,BAJIO,GUADALAJARA,3,502,0,0
2016-12-10 13:44,1159,F A VERACRUZ EJERCITO MEXICANO,CENTRO SUR,VERACRUZ,11,70,0,0
2016-12-10 13:44,1160,F A GUADALAJARA PABLO NERUDA,BAJIO,GUADALAJARA,5,1016,0,0
2016-12-10 13:44,1162,F A IRAPUATO REFORMA,BAJIO,IRAPUATO,66,850,0,0
2016-12-10 13:44,1164,F A GUADALAJARA TEPEYAC,BAJIO,GUADALAJARA,116,2441,0,0
2016-12-10 13:44,1168,F A XALAPA 20 DE NOVIEMBRE,CENTRO SUR,XALAPA,40,290,0,0
2016-12-10 13:44,1170,F A GUADALAJARA SANTA MARGARITA,BAJIO,GUADALAJARA,58,608,0,0
2016-12-10 13:44,1174,F A VILLAHERMOSA SAMARKANDA,SURESTE,VILLAHERMOSA,15,2432,0,0
2016-12-10 13:44,1177,F A GUADALAJARA GLORIETA OBRERO,BAJIO,GUADALAJARA,119,1697,0,0
2016-12-10 13:44,1179,F A MINATITLAN 5 DE FEBRERO,SURESTE,VILLAHERMOSA,15,59,0,0
2016-12-10 13:44,1180,F A LEON HIDALGO,BAJIO,LEON,5,311,0,0
2016-12-10 13:44,1181,F A IRAPUATO SAN PEDRO,BAJIO,IRAPUATO,68,503,0,0
2016-12-10 13:44,1183,F A GUADALAJARA VALLARTA,BAJIO,GUADALAJARA,7,327,0,0
2016-12-10 13:44,1184,F A GUADALAJARA 7 COLINAS,BAJIO,GUADALAJARA,29,204,0,0
2016-12-10 13:44,1185,F A GUADALAJARA TABACHINES,BAJIO,GUADALAJARA,31,578,0,0
2016-12-10 13:44,1186,F A GUADALAJARA PABLO CASALS,BAJIO,GUADALAJARA,8,273,0,0
2016-12-10 13:44,1187,F A TUXTLA GTZ 21 PONIENTE,SURESTE,TUXTLA,49,255,0,0
2016-12-10 13:44,1188,F A SALINA CRUZ SALINA CRUZ F,SURESTE,TUXTLA,1,1,0,0
2016-12-10 13:44,1197,F A COATZACOALCOS EL PALMAR,SURESTE,VILLAHERMOSA,41,200,0,0
2016-12-10 13:44,12,F A TUXTLA GTZ MEXICANA,SURESTE,TUXTLA,29,142,0,0
2016-12-10 13:44,1201,F A IRAPUATO GUERRERO,BAJIO,IRAPUATO,46,346,0,0
2016-12-10 13:44,1203,F A VERACRUZ COSTA EXPRESS,CENTRO SUR,VERACRUZ,19,148,0,0
2016-12-10 13:44,1204,F A SAN LUIS P CALZADA DE GUADALUPE,NORTE,SAN LUIS POTOSI,20,114,0,0
2016-12-10 13:44,1205,F A IRAPUATO MARIANO J GARCIA,BAJIO,IRAPUATO,74,353,0,0
2016-12-10 13:44,1206,F A SAN LUIS P GALVEZ,NORTE,SAN LUIS POTOSI,34,234,0,0
2016-12-10 13:44,1207,F A XALAPA ALTAMIRANO,CENTRO SUR,XALAPA,40,157,0,0
2016-12-10 13:44,1209,F A IRAPUATO HEROES,BAJIO,IRAPUATO,24,213,0,0
2016-12-10 13:44,1211,F A GUADALAJARA CLOUTHIER,BAJIO,GUADALAJARA,1,10,0,0
2016-12-10 13:44,1212,F A GUADALAJARA GARIBALDI,BAJIO,GUADALAJARA,10,458,0,0
2016-12-10 13:44,1213,F A GUADALAJARA EXPERIENCIA,BAJIO,GUADALAJARA,2,350,0,0
2016-12-10 13:44,1214,F A GUADALAJARA RAFAEL SANZIO,BAJIO,GUADALAJARA,19,60,0,0
2016-12-10 13:44,1216,F A GUADALAJARA MANUEL ACUÑA,BAJIO,GUADALAJARA,80,956,0,0
