Fecha y Hora,suc_id,suc_nombre,region,plaza,No. De Movimientos,total,efectivo,tajeta1
2016-12-10 13:17,1098,F A MONTERREY OTE ALFONSO REYES,NORTE,MONTERREY ORIENTE,33,1091,0,0
2016-12-10 13:17,1123,F A MONTERREY PTE BARCELONA,NORTE,MONTERREY PONIENTE,134,1091,0,0
2016-12-10 13:17,1134,F A CANCUN NIÑOS HEROES,SURESTE,CANCUN,73,483,0,0
2016-12-10 13:17,116,F A CUERNAVACA LA LUNA,CENTRO SUR,CUERNAVACA,83,1081,0,0
2016-12-10 13:17,1172,F A MONTERREY OTE CALZADA SAN PEDRO,NORTE,MONTERREY ORIENTE,21,411,0,0
2016-12-10 13:17,1175,F A PLAYA DEL CARMEN CHEMUYIL,SURESTE,CANCUN,51,728,0,0
2016-12-10 13:17,1178,F A CHETUMAL SAN SALVADOR,SURESTE,CHETUMAL,2,520,0,0
2016-12-10 13:17,1191,F A MONTERREY PTE LOS PINOS,NORTE,MONTERREY PONIENTE,25,492,0,0
2016-12-10 13:17,1192,F A MONTERREY PTE CIRCUNVALACION,NORTE,MONTERREY PONIENTE,43,349,0,0
2016-12-10 13:17,1193,F A MONTERREY OTE LA SILLA,NORTE,MONTERREY ORIENTE,30,379,0,0
2016-12-10 13:17,1196,F A CUERNAVACA CHICONCUAC,CENTRO SUR,CUERNAVACA,57,605,0,0
2016-12-10 13:17,1198,F A MONTERREY PTE BONIFACIO SALINAS,NORTE,MONTERREY PONIENTE,7,117,0,0
2016-12-10 13:17,1199,F A MONTERREY OTE EL ROBLE,NORTE,MONTERREY ORIENTE,94,857,0,0
2016-12-10 13:17,1200,F A MONTERREY OTE LOS ANGELES,NORTE,MONTERREY ORIENTE,59,1254,0,0
2016-12-10 13:17,1202,F A CHETUMAL MUNICIPIO,SURESTE,CHETUMAL,4,43,0,0
2016-12-10 13:17,1220,F A SALTILLO PERIFERICO,NORTE,SALTILLO,31,621,0,0
2016-12-10 13:17,1224,F A CAMPECHE PUERTA DE MAR,SURESTE,CAMPECHE,2,51,0,0
2016-12-10 13:17,1229,F A MONCLOVA FRONTERA,NORTE,MONCLOVA,15,78,0,0
2016-12-10 13:17,1230,F A CHETUMAL MAGISTERIO,SURESTE,CHETUMAL,5,42,0,0
2016-12-10 13:17,1238,F A MERIDA PLAZA ORIENTE,SURESTE,MERIDA,55,338,0,0
2016-12-10 13:17,1239,F A MONTERREY OTE OBISPADO,NORTE,MONTERREY ORIENTE,39,683,0,0
2016-12-10 13:17,1242,F A PLAYA DEL CARMEN PELICANOS,SURESTE,CANCUN,62,964,0,0
2016-12-10 13:17,1249,F A MONCLOVA SAN BUENAVENTURA,NORTE,MONCLOVA,28,746,0,0
2016-12-10 13:17,1259,F A CANCUN 145 NORTE,SURESTE,CANCUN,48,663,0,0
2016-12-10 13:17,1260,F A CANCUN HOSPITAL,SURESTE,CANCUN,142,794,0,0
2016-12-10 13:17,1261,F A MONTERREY PTE ARAGON,NORTE,MONTERREY PONIENTE,11,97,0,0
2016-12-10 13:17,1263,F A CANCUN 11 SUR,SURESTE,CANCUN,29,453,0,0
2016-12-10 13:17,1264,F A CANCUN PUNTA PIEDRA,SURESTE,CANCUN,38,745,0,0
2016-12-10 13:17,1265,F A CANCUN SANTA FE,SURESTE,CANCUN,12,149,0,0
2016-12-10 13:17,1300,F A MONCLOVA TECNOLOGICO,NORTE,MONCLOVA,28,369,0,0
2016-12-10 13:17,1301,F A MONCLOVA PAPE GUADALAJARA,NORTE,MONCLOVA,35,390,0,0
2016-12-10 13:17,1310,F A CANCUN PLAZA DE TOROS,SURESTE,CANCUN,11,188,0,0
2016-12-10 13:17,1311,F A MONTERREY PTE METRO TAPIA,NORTE,MONTERREY PONIENTE,10,412,0,0
2016-12-10 13:17,1312,F A SALTILLO FUNDADORES,NORTE,SALTILLO,22,589,0,0
2016-12-10 13:17,1317,F A CANCUN ESQUINA 135,SURESTE,CANCUN,22,183,0,0
2016-12-10 13:17,1323,F A MERIDA VALLADOLID,SURESTE,MERIDA,10,133,0,0
2016-12-10 13:17,1327,F A CANCUN PLAZA BONITA 2,SURESTE,CANCUN,5,180,0,0
2016-12-10 13:17,1333,F A CANCUN FUENTE,SURESTE,CANCUN,33,327,0,0
2016-12-10 13:17,1340,F A MONTERREY PTE CUMBRES DE LOS ALPES,NORTE,MONTERREY PONIENTE,118,1097,0,0
2016-12-10 13:17,1342,F A MONTERREY PTE ADANA LINCOLN,NORTE,MONTERREY PONIENTE,23,224,0,0
2016-12-10 13:17,1343,F A SALTILLO ABASOLO,NORTE,SALTILLO,125,1337,0,0
2016-12-10 13:17,1348,F A MONCLOVA BOULEVARD SAN JOSE,NORTE,MONCLOVA,1,50,0,0
2016-12-10 13:17,1352,F A PLAYA DEL CARMEN JUAREZ,SURESTE,CANCUN,122,1574,0,0
2016-12-10 13:17,1358,F A MONTERREY PTE PUERTA DE HIERRO,NORTE,MONTERREY PONIENTE,57,376,0,0
2016-12-10 13:17,1373,F A SALTILLO JOSE MUSA,NORTE,SALTILLO,18,926,0,0
2016-12-10 13:17,1386,F A CUERNAVACA NUEVA ITALIA,CENTRO SUR,CUERNAVACA,23,266,0,0
2016-12-10 13:17,1396,F A SALTILLO CHIAPAS,NORTE,SALTILLO,57,685,0,0
2016-12-10 13:17,1406,F A CHETUMAL JUAREZ,SURESTE,CHETUMAL,1,15,0,0
2016-12-10 13:17,1409,F A TELOLOAPAN TELOLOAPAN,CENTRO SUR,CUERNAVACA,139,642,0,0
2016-12-10 13:17,1428,F A CANCUN LA LUNA,SURESTE,CANCUN,14,358,0,0
2016-12-10 13:17,1439,F A CANCUN ESTADIO,SURESTE,CANCUN,66,751,0,0
2016-12-10 13:17,1444,F A CD. DEL CARMEN RELOJ,SURESTE,CAMPECHE,25,186,0,0
2016-12-10 13:17,1445,F A CD. DEL CARMEN PUERTO PROGRESO,SURESTE,CAMPECHE,12,87,0,0
2016-12-10 13:17,1446,F A CD. DEL CARMEN CARMEN,SURESTE,CAMPECHE,13,126,0,0
2016-12-10 13:17,1447,F A CD. DEL CARMEN CAMARON,SURESTE,CAMPECHE,21,520,0,0
2016-12-10 13:17,1453,F A CUERNAVACA PLAN DE AYALA,CENTRO SUR,CUERNAVACA,15,34,0,0
2016-12-10 13:17,1477,F A CAMPECHE CHAMPOTON,SURESTE,CAMPECHE,12,47,0,0
2016-12-10 13:17,1478,F A CHIHUAHUA AMERICAS,NORTE,CHIHUAHUA,2,201,0,0
2016-12-10 13:17,1479,F A CHIHUAHUA CANTERA,NORTE,CHIHUAHUA,1,10,0,0
2016-12-10 13:17,1482,F A CHIHUAHUA POLITECNICO,NORTE,CHIHUAHUA,2,6,0,0
2016-12-10 13:17,1484,F A CHIHUAHUA VILLA,NORTE,CHIHUAHUA,7,65,0,0
2016-12-10 13:17,1485,F A MERIDA JUAREZ NORTE,SURESTE,MERIDA,3,25,0,0
2016-12-10 13:17,1488,F A MERIDA COLONIA MEXICO,SURESTE,MERIDA,5,88,0,0
2016-12-10 13:17,1494,F A CUERNAVACA TARIANES,CENTRO SUR,CUERNAVACA,24,226,0,0
2016-12-10 13:17,1498,F A  CANCUN PLAZA HEROES,SURESTE,CANCUN,6,62,0,0
2016-12-10 13:17,1499,F A MONTERREY OTE REVOLUCION EUROPA,NORTE,MONTERREY ORIENTE,18,263,0,0
2016-12-10 13:17,1501,F A MONTERREY OTE MONTEMORELOS,NORTE,MONTERREY ORIENTE,100,544,0,0
2016-12-10 13:17,1505,F A MONTERREY PONIENTE BENITO JUAREZ,NORTE,MONTERREY PONIENTE,31,386,0,0
2016-12-10 13:17,152,F A CUERNAVACA LOS REYES,CENTRO SUR,CUERNAVACA,38,409,0,0
2016-12-10 13:17,153,F A CUERNAVACA DOMINGO DIEZ,CENTRO SUR,CUERNAVACA,40,201,0,0
2016-12-10 13:17,1532,F A CUERNAVACA BANDERA,CENTRO SUR,CUERNAVACA,14,146,0,0
2016-12-10 13:17,1533,F A CUERNAVACA ESTRELLA,CENTRO SUR,CUERNAVACA,135,721,0,0
2016-12-10 13:17,1534,F A CUERNAVACA VICENTE GUERRERO,CENTRO SUR,CUERNAVACA,24,184,0,0
2016-12-10 13:17,1535,F A CUERNAVACA TAXCO,CENTRO SUR,CUERNAVACA,4,133,0,0
2016-12-10 13:17,1536,F A CUERNAVACA PLATEROS,CENTRO SUR,CUERNAVACA,9,20,0,0
2016-12-10 13:17,1537,F A MONTERREY PONIENTE BARRAGAN BIRMINGHAM,NORTE,MONTERREY PONIENTE,17,177,0,0
2016-12-10 13:17,1541,F A CAMPECHE ESCARCEGA,SURESTE,CAMPECHE,83,1276,0,0
2016-12-10 13:17,1575,F A CANCUN GLORIETA CARACOL,SURESTE,CANCUN,3,10,0,0
2016-12-10 13:17,1576,F A CANCUN COBA,SURESTE,CANCUN,27,215,0,0
2016-12-10 13:17,1577,F A  CANCUN ZAZIL-HA,SURESTE,CANCUN,50,1322,0,0
2016-12-10 13:17,1598,F A CUERNAVACA NUEVA FRANCIA,CENTRO SUR,CUERNAVACA,12,279,0,0
2016-12-10 13:17,1602,F A CHIHUAHUA ADELITA,NORTE,CHIHUAHUA,1,1,0,0
2016-12-10 13:17,1604,F A CHIHUAHUA PERIFERICO DE LA JUVENTUD,NORTE,CHIHUAHUA,1,1,0,0
