Fecha y Hora,suc_id,suc_nombre,region,plaza,No. De Movimientos,total,efectivo,tajeta1
2016-12-10 20:14,10,F A TUXTLA GTZ 5 DE MAYO,SURESTE,TUXTLA,20,231,0,0
2016-12-10 20:14,1000,F A SAN LUIS P INDUSTRIAS,NORTE,SAN LUIS POTOSI,75,1315,0,0
2016-12-10 20:14,1003,F A VILLAHERMOSA GUACAMAYOS,SURESTE,VILLAHERMOSA,92,1446,0,0
2016-12-10 20:14,1004,F A VILLAHERMOSA RAMON MENDOZA,SURESTE,VILLAHERMOSA,88,553,0,0
2016-12-10 20:14,1006,F A AGUASCALIENTES SAN IGNACIO,NORTE,AGUASCALIENTES,33,1268,0,0
2016-12-10 20:14,1014,F A SAN LUIS P SANTOS DEGOLLADO,NORTE,SAN LUIS POTOSI,9,721,0,0
2016-12-10 20:14,1016,F A VILLAHERMOSA FUENTE MAYA,SURESTE,VILLAHERMOSA,66,790,0,0
2016-12-10 20:14,1031,F A PACHUCA INSURGENTES,BAJIO,PACHUCA,37,700,0,0
2016-12-10 20:14,1054,F A COATZACOALCOS FLORES MAGON,SURESTE,VILLAHERMOSA,12,119,0,0
2016-12-10 20:14,1056,F A JALISCO ENCARNACION HIDALGO,NORTE,AGUASCALIENTES,138,1241,0,0
2016-12-10 20:14,1058,F A AGUASCALIENTES AGOSTADERO,NORTE,AGUASCALIENTES,17,460,0,0
2016-12-10 20:14,1059,F A AGUASCALIENTES ALLENDE,NORTE,AGUASCALIENTES,8,332,0,0
2016-12-10 20:14,1065,F A AGUASCALIENTES CANTERAS,NORTE,AGUASCALIENTES,50,753,0,0
2016-12-10 20:14,1067,F A AGUASCALIENTES CONSTITUCION,NORTE,AGUASCALIENTES,42,1267,0,0
2016-12-10 20:14,1068,F A AGUASCALIENTES JUAREZ,NORTE,AGUASCALIENTES,13,214,0,0
2016-12-10 20:14,1071,F A AGUASCALIENTES MARISTA,NORTE,AGUASCALIENTES,79,455,0,0
2016-12-10 20:14,1072,F A AGUASCALIENTES MENDEL,NORTE,AGUASCALIENTES,25,203,0,0
2016-12-10 20:14,1073,F A AGUASCALIENTES MORELOS,NORTE,AGUASCALIENTES,136,1014,0,0
2016-12-10 20:14,1075,F A AGUASCALIENTES PARIAN,NORTE,AGUASCALIENTES,20,1473,0,0
2016-12-10 20:14,1080,F A AGUASCALIENTES SAN NICOLAS,NORTE,AGUASCALIENTES,19,1128,0,0
2016-12-10 20:14,1081,F A AGUASCALIENTES VILLASUNCION,NORTE,AGUASCALIENTES,117,2135,0,0
2016-12-10 20:14,1086,F A JALISCO REGINA,NORTE,AGUASCALIENTES,37,1644,0,0
2016-12-10 20:14,1087,F A JALISCO TEOCALTICHE,NORTE,AGUASCALIENTES,26,3754,0,0
2016-12-10 20:14,1089,F A ZACATECAS LORETO,NORTE,AGUASCALIENTES,107,966,0,0
2016-12-10 20:14,1093,F A AGUASCALIENTES PABELLON,NORTE,AGUASCALIENTES,765,4377,0,0
2016-12-10 20:14,1094,F A AGUASCALIENTES RINCON,NORTE,AGUASCALIENTES,472,3987,0,0
2016-12-10 20:14,1095,F A LAGOS DE MORENO LAGOS,BAJIO,LEON,90,4864,0,0
2016-12-10 20:14,1096,F A LAGOS DE MORENO CONSTITUYENTES,BAJIO,LEON,33,3737,0,0
2016-12-10 20:14,11,F A TUXTLA GTZ 9A. NORTE,SURESTE,TUXTLA,60,380,0,0
2016-12-10 20:14,1101,F A LEON MERCADO,BAJIO,LEON,52,1829,0,0
2016-12-10 20:14,1106,F A TAPACHULA HOSPITAL,SURESTE,TAPACHULA,212,520,0,0
2016-12-10 20:14,1112,F A SAN LUIS P MORELOS,NORTE,SAN LUIS POTOSI,3,1250,0,0
2016-12-10 20:14,1118,F A TULA DE ALLENDE 5 DE MAYO,BAJIO,PACHUCA,71,601,0,0
2016-12-10 20:14,1119,F A IXTEPEC IXTEPEC F,SURESTE,TUXTLA,19,398,0,0
2016-12-10 20:14,1120,F A TUXTLA GTZ MOCTEZUMA,SURESTE,TUXTLA,20,287,0,0
2016-12-10 20:14,1125,F A TAPACHULA 5 DE FEBRERO,SURESTE,TAPACHULA,187,945,0,0
2016-12-10 20:14,1131,F A OAXACA DEL BOSQUE,CENTRO SUR,OAXACA,44,480,0,0
2016-12-10 20:14,1135,F A IRAPUATO TELEGRAFOS,BAJIO,IRAPUATO,95,1713,0,0
2016-12-10 20:14,1138,F A HUIMANGUILLO HUIMANGUILLO,SURESTE,VILLAHERMOSA,89,936,0,0
2016-12-10 20:14,1142,F A OAXACA DOLORES,CENTRO SUR,OAXACA,8,466,0,0
2016-12-10 20:14,1144,F A SAN LUIS P SAN PEDRO,NORTE,SAN LUIS POTOSI,69,992,0,0
2016-12-10 20:14,1149,F A SAN LUIS P CONSTITUCION,NORTE,SAN LUIS POTOSI,4,21,0,0
2016-12-10 20:14,1153,F A GUADALAJARA CAMARENA,BAJIO,GUADALAJARA,6,30,0,0
2016-12-10 20:14,1154,F A GUADALAJARA MERCADO BOLA,BAJIO,GUADALAJARA,5,322,0,0
2016-12-10 20:14,1157,F A GUADALAJARA BELISARIO DOMINGUEZ,BAJIO,GUADALAJARA,16,212,0,0
2016-12-10 20:14,1158,F A GUADALAJARA AGUSTIN YAÑEZ,BAJIO,GUADALAJARA,4,1002,0,0
2016-12-10 20:14,1160,F A GUADALAJARA PABLO NERUDA,BAJIO,GUADALAJARA,11,1099,0,0
2016-12-10 20:14,1162,F A IRAPUATO REFORMA,BAJIO,IRAPUATO,83,1961,0,0
2016-12-10 20:14,1163,F A GUADALAJARA JUAN ALVAREZ,BAJIO,GUADALAJARA,2,52,0,0
2016-12-10 20:14,1164,F A GUADALAJARA TEPEYAC,BAJIO,GUADALAJARA,134,3743,0,0
2016-12-10 20:14,1170,F A GUADALAJARA SANTA MARGARITA,BAJIO,GUADALAJARA,62,1163,0,0
2016-12-10 20:14,1174,F A VILLAHERMOSA SAMARKANDA,SURESTE,VILLAHERMOSA,18,2670,0,0
2016-12-10 20:14,1177,F A GUADALAJARA GLORIETA OBRERO,BAJIO,GUADALAJARA,146,2406,0,0
2016-12-10 20:14,1179,F A MINATITLAN 5 DE FEBRERO,SURESTE,VILLAHERMOSA,16,69,0,0
2016-12-10 20:14,1180,F A LEON HIDALGO,BAJIO,LEON,6,561,0,0
2016-12-10 20:14,1181,F A IRAPUATO SAN PEDRO,BAJIO,IRAPUATO,79,1065,0,0
2016-12-10 20:14,1183,F A GUADALAJARA VALLARTA,BAJIO,GUADALAJARA,8,387,0,0
2016-12-10 20:14,1184,F A GUADALAJARA 7 COLINAS,BAJIO,GUADALAJARA,35,587,0,0
2016-12-10 20:14,1185,F A GUADALAJARA TABACHINES,BAJIO,GUADALAJARA,38,2088,0,0
2016-12-10 20:14,1186,F A GUADALAJARA PABLO CASALS,BAJIO,GUADALAJARA,21,3153,0,0
2016-12-10 20:14,1187,F A TUXTLA GTZ 21 PONIENTE,SURESTE,TUXTLA,59,357,0,0
2016-12-10 20:14,1188,F A SALINA CRUZ SALINA CRUZ F,SURESTE,TUXTLA,1,1,0,0
2016-12-10 20:14,1197,F A COATZACOALCOS EL PALMAR,SURESTE,VILLAHERMOSA,42,205,0,0
2016-12-10 20:14,12,F A TUXTLA GTZ MEXICANA,SURESTE,TUXTLA,32,162,0,0
