Fecha y Hora,suc_id,suc_nombre,region,plaza,No. De Movimientos,total,efectivo,tajeta1
2016-12-12 17:45,10,F A TUXTLA GTZ 5 DE MAYO,SURESTE,TUXTLA,20,231,0,0
2016-12-12 17:45,1000,F A SAN LUIS P INDUSTRIAS,NORTE,SAN LUIS POTOSI,92,2123,0,0
2016-12-12 17:45,1003,F A VILLAHERMOSA GUACAMAYOS,SURESTE,VILLAHERMOSA,108,2093,0,0
2016-12-12 17:45,1004,F A VILLAHERMOSA RAMON MENDOZA,SURESTE,VILLAHERMOSA,90,700,0,0
2016-12-12 17:45,1006,F A AGUASCALIENTES SAN IGNACIO,NORTE,AGUASCALIENTES,39,1880,0,0
2016-12-12 17:45,1014,F A SAN LUIS P SANTOS DEGOLLADO,NORTE,SAN LUIS POTOSI,10,722,0,0
2016-12-12 17:45,1016,F A VILLAHERMOSA FUENTE MAYA,SURESTE,VILLAHERMOSA,71,949,0,0
2016-12-12 17:45,1031,F A PACHUCA INSURGENTES,BAJIO,PACHUCA,42,771,0,0
2016-12-12 17:45,1054,F A COATZACOALCOS FLORES MAGON,SURESTE,VILLAHERMOSA,13,124,0,0
2016-12-12 17:45,1056,F A JALISCO ENCARNACION HIDALGO,NORTE,AGUASCALIENTES,148,1676,0,0
2016-12-12 17:45,1058,F A AGUASCALIENTES AGOSTADERO,NORTE,AGUASCALIENTES,18,480,0,0
2016-12-12 17:45,1059,F A AGUASCALIENTES ALLENDE,NORTE,AGUASCALIENTES,8,332,0,0
2016-12-12 17:45,1065,F A AGUASCALIENTES CANTERAS,NORTE,AGUASCALIENTES,51,953,0,0
2016-12-12 17:45,1067,F A AGUASCALIENTES CONSTITUCION,NORTE,AGUASCALIENTES,50,1456,0,0
2016-12-12 17:45,1068,F A AGUASCALIENTES JUAREZ,NORTE,AGUASCALIENTES,17,1815,0,0
2016-12-12 17:45,1071,F A AGUASCALIENTES MARISTA,NORTE,AGUASCALIENTES,88,660,0,0
2016-12-12 17:45,1072,F A AGUASCALIENTES MENDEL,NORTE,AGUASCALIENTES,27,211,0,0
2016-12-12 17:45,1073,F A AGUASCALIENTES MORELOS,NORTE,AGUASCALIENTES,150,1405,0,0
