Fecha y Hora,suc_id,suc_nombre,region,plaza,No. De Movimientos,total,efectivo,tajeta1
2016-12-10 08:44,10,F A TUXTLA GTZ 5 DE MAYO,SURESTE,TUXTLA,13,101,0,0
2016-12-10 08:44,1000,F A SAN LUIS P INDUSTRIAS,NORTE,SAN LUIS POTOSI,40,884,0,0
2016-12-10 08:44,1003,F A VILLAHERMOSA GUACAMAYOS,SURESTE,VILLAHERMOSA,62,329,0,0
2016-12-10 08:44,1004,F A VILLAHERMOSA RAMON MENDOZA,SURESTE,VILLAHERMOSA,78,445,0,0
2016-12-10 08:44,1006,F A AGUASCALIENTES SAN IGNACIO,NORTE,AGUASCALIENTES,16,51,0,0
2016-12-10 08:44,1008,F A PUEBLA NORTE XONACATEPEC,CENTRO SUR,PUEBLA NORTE,69,519,0,0
2016-12-10 08:44,1011,F A XALAPA ORIZABA,CENTRO SUR,XALAPA,31,166,0,0
2016-12-10 08:44,1014,F A SAN LUIS P SANTOS DEGOLLADO,NORTE,SAN LUIS POTOSI,2,150,0,0
2016-12-10 08:44,1016,F A VILLAHERMOSA FUENTE MAYA,SURESTE,VILLAHERMOSA,38,279,0,0
2016-12-10 08:44,1025,F A XALAPA AVILA CAMACHO,CENTRO SUR,XALAPA,14,282,0,0
2016-12-10 08:44,1031,F A PACHUCA INSURGENTES,BAJIO,PACHUCA,14,168,0,0
2016-12-10 08:44,105,F A PUEBLA SUR ANZURES,CENTRO SUR,PUEBLA SUR,8,135,0,0
2016-12-10 08:44,1054,F A COATZACOALCOS FLORES MAGON,SURESTE,VILLAHERMOSA,10,104,0,0
2016-12-10 08:44,1056,F A JALISCO ENCARNACION HIDALGO,NORTE,AGUASCALIENTES,117,697,0,0
2016-12-10 08:44,1058,F A AGUASCALIENTES AGOSTADERO,NORTE,AGUASCALIENTES,13,85,0,0
2016-12-10 08:44,1059,F A AGUASCALIENTES ALLENDE,NORTE,AGUASCALIENTES,2,8,0,0
2016-12-10 08:44,106,F A PUEBLA NORTE BOULEVARD NORTE,CENTRO SUR,PUEBLA NORTE,8,27,0,0
2016-12-10 08:44,1065,F A AGUASCALIENTES CANTERAS,NORTE,AGUASCALIENTES,39,199,0,0
