Fecha,Hora,Medio,Tipo,Sucursal,Cuenta,Autorizacion,Monto,Estado
20161209,2255,2,5,0519,308,000000000065,000000005000,01
20161209,2255,2,5,0519,759,000000000066,000000030000,01
20161209,2256,2,4,0519,486,000000000067,000000050000,01
20161209,2256,2,4,0519,535,000000000068,000000100000,01
20161209,2256,2,5,0519,369,000000000069,000001000000,01
20161209,2256,2,5,0519,243,000000000070,000001200000,01
20161209,2257,2,5,0519,980,000000000071,000000100000,01
20161209,2257,2,4,0519,193,000000000072,000000020000,01
20161209,2258,2,5,0519,123,000000000073,000000500000,01
20161209,2258,2,4,0519,599,000000000074,000000000100,01
20161209,2258,2,4,0519,999,000000000075,000000010000,01
20161209,2258,2,4,0519,913,000000000076,000000025000,01
20161209,2258,2,4,0519,913,000000000077,000000025000,01
20161209,2259,2,4,0519,781,000000000078,000000030000,01
20161209,2259,2,4,0519,990,000000000079,000000050000,01
20161209,2259,2,4,0519,654,000000000080,000000000100,01
20161209,2259,2,4,0519,999,000000000081,000000020000,01
20161209,2259,2,5,0519,451,000000000082,000000050000,01
20161209,2259,2,4,0519,908,000000000083,000000100000,01
20161209,2259,2,4,0519,097,000000000084,000000020000,01
20161209,2300,2,5,0519,930,000000000085,000001500000,01
20161209,2300,2,4,0519,294,000000000086,000000500000,01
20161209,2300,2,4,0519,958,000000000087,000000050000,01
20161209,2300,2,4,0519,961,000000000088,000000030000,01
20161209,2300,2,4,0519,196,000000000089,000000400000,01
20161209,2300,2,5,0519,552,000000000090,000000100000,01
20161209,2300,2,5,0519,505,000000000091,000000050000,01
20161209,2300,2,4,0519,200,000000000092,000000015000,01
20161209,2300,2,4,0519,215,000000000093,000000015000,01
20161209,2300,2,5,0519,777,000000000094,000000100000,01
20161209,2301,2,4,0519,285,000000000095,000000000100,01
20161209,2301,2,4,0519,094,000000000096,000000010000,01
20161209,2301,2,4,0519,991,000000000097,000000100000,01
20161209,2301,2,5,0519,983,000000000098,000000020000,01
20161209,2301,2,4,0519,595,000000000099,000000040000,01
20161209,2301,2,4,0519,491,000000000100,000000030000,01
20161209,2301,2,5,0519,241,000000000101,000000010000,01
20161209,2302,2,4,0519,891,000000000102,000000020000,01
20161209,2302,2,5,0519,924,000000000103,000000002000,01
20161209,2302,2,4,0519,073,000000000104,000000000200,01
20161209,2302,2,4,0519,598,000000000105,000000020000,01
20161209,2302,2,4,0519,193,000000000106,000000010000,01
20161209,2302,2,4,0519,277,000000000107,000000120000,01
20161209,2302,2,4,0519,097,000000000108,000000010000,01
20161209,2302,2,4,0519,334,000000000109,000000050000,01
20161209,2302,2,4,0519,687,000000000110,000000030000,01
20161209,2303,2,4,0519,489,000000000111,000000100000,01
20161209,2303,2,5,0519,571,000000000112,000000050000,01
20161209,2303,2,4,0519,590,000000000113,000000020000,01
20161209,2303,2,5,0519,738,000000000114,000000010000,01
20161209,2303,2,6,0519,002,000000000115,000000150000,01
20161209,2303,2,5,0519,541,000000000116,000000010000,01
20161209,2303,2,5,0519,171,000000000117,000000050000,01
20161209,2303,2,5,0519,085,000000000118,000000020000,01
20161209,2304,2,4,0519,191,000000000119,000000020000,01
20161209,2304,2,4,0519,891,000000000120,000000150000,01
20161209,2304,2,4,0519,298,000000000121,000000050000,01
20161209,2304,2,4,0519,790,000000000122,000000030000,01
20161209,2304,2,4,0519,695,000000000123,000000020000,01
20161209,2304,2,4,0519,116,000000000124,000000200000,01
20161209,2304,2,4,0519,683,000000000125,000000025000,01
20161209,2305,2,5,0519,846,000000000126,000000200000,01
20161209,2305,2,4,0519,496,000000000127,000000050000,01
20161209,2305,2,4,0519,090,000000000128,000000100000,01
20161209,2305,2,4,0519,197,000000000129,000000200000,01
20161209,2305,2,5,0519,541,000000000130,000000010000,01
20161209,2305,2,4,0519,888,000000000131,000000050000,01
20161209,2305,2,5,0519,934,000000000132,000000020000,01
20161209,2305,2,4,0519,632,000000000133,000000010000,01
20161209,2305,2,5,0519,903,000000000134,000000200000,01
20161209,2306,2,5,0519,633,000000000135,000000005000,01
20161209,2306,2,4,0519,571,000000000136,000000050000,01
20161209,2306,2,4,0519,293,000000000137,000000050000,01
20161209,2306,2,4,0519,085,000000000138,000000020000,01
20161209,2306,2,4,0519,243,000000000139,000000100000,01
20161209,2306,2,4,0519,497,000000000140,000000030000,01
20161209,2306,2,5,0519,962,000000000141,000000100000,01
20161209,2307,2,5,0519,188,000000000142,000000500000,01
20161209,2307,2,4,0519,499,000000000143,000000010000,01
20161209,2307,2,5,0519,942,000000000144,000000100000,01
20161209,2307,2,4,0519,781,000000000145,000000025000,01
20161209,2307,2,4,0519,685,000000000146,000000050000,01
20161209,2308,2,6,0519,003,000000000147,000000200000,01
20161209,2308,2,4,0519,826,000000000148,000000100000,01
20161209,2308,2,4,0519,198,000000000149,000000100000,01
20161209,2308,2,6,0519,051,000000000150,000001000000,01
20161209,2308,2,4,0519,795,000000000151,000000030000,01
20161209,2308,2,4,0519,467,000000000152,000000100000,01
20161209,2308,2,4,0519,890,000000000153,000000020000,01
20161209,2308,2,4,0519,453,000000000154,000000200000,01
20161209,2308,2,4,0519,093,000000000155,000000250000,01
20161209,2308,2,6,0519,006,000000000156,000000500000,01
20161209,2308,2,4,0519,321,000000000157,000000060000,01
20161209,2308,2,4,0519,786,000000000158,000000300000,01
20161209,2309,2,4,0519,596,000000000159,000000040000,01
20161209,2309,2,6,0519,000,000000000160,000000100000,01
20161209,2309,2,4,0519,594,000000000161,000000030000,01
20161209,2309,2,5,0519,691,000000000162,000000010000,01
20161209,2309,2,5,0519,422,000000000163,000000002000,01
20161209,2309,2,5,0519,023,000000000164,000000050000,01
20161209,2309,2,5,0519,101,000000000165,000000015000,01
20161209,2310,2,4,0519,743,000000000166,000000100000,01
20161209,2310,2,4,0519,475,000000000167,000000020000,01
20161209,2310,2,4,0519,493,000000000168,000000030000,01
20161209,2310,2,4,0519,193,000000000169,000000100000,01
20161209,2310,2,5,0519,465,000000000170,000000020000,01
20161209,2310,2,4,0519,693,000000000171,000000035000,01
20161209,2310,2,4,0519,892,000000000172,000000010000,01
20161209,2310,2,4,0519,292,000000000173,000000020000,01
20161209,2310,2,5,0519,976,000000000174,000000005000,01
20161209,2310,2,5,0519,664,000000000175,000000002000,01
20161209,2311,2,5,0519,711,000000000176,000000005000,01
20161209,2311,2,4,0519,699,000000000177,000000050000,01
20161209,2311,2,4,0519,638,000000000178,000000500000,01
20161209,2311,2,4,0519,450,000000000179,000000100000,01
20161209,2311,2,5,0519,673,000000000180,000000150000,01
20161209,2312,2,6,0519,001,000000000181,000000150000,01
20161209,2312,2,5,0519,543,000000000182,000000010000,01
20161209,2312,2,4,0519,198,000000000183,000000010000,01
20161209,2313,2,4,0519,395,000000000184,000000050000,01
20161209,2314,2,5,0519,307,000000000185,000000050000,01
20161209,2314,2,4,0519,515,000000000186,000000030000,01
20161209,2315,2,4,0519,257,000000000187,000000100000,01
20161209,2315,2,4,0519,302,000000000188,000000050000,01
20161209,2315,2,4,0519,596,000000000189,000000025000,01
20161209,2316,2,4,0519,323,000000000190,000000030000,01
20161209,2316,2,4,0519,355,000000000191,000000100000,01
20161209,2316,2,5,0519,834,000000000192,000000050000,01
20161209,2316,2,4,0519,503,000000000193,000001250000,01
20161209,2317,2,4,0519,698,000000000194,000000050000,01
20161209,2317,2,4,0519,499,000000000195,000000100000,01
20161209,2317,2,4,0519,334,000000000196,000000010000,01
20161209,2317,2,4,0519,796,000000000197,000000020000,01
20161209,2317,2,4,0519,198,000000000198,000000020000,01
20161209,2317,2,5,0519,544,000000000199,000000300000,01
20161209,2318,2,4,0519,992,000000000200,000000020000,01
20161209,2318,2,4,0519,588,000000000201,000000030000,01
20161209,2318,2,5,0519,702,000000000202,000000050000,01
20161209,2319,2,4,0519,595,000000000203,000000200000,01
20161209,2319,2,5,0519,412,000000000204,000000030000,01
20161209,2319,2,4,0519,192,000000000205,000000050000,01
20161209,2319,2,4,0519,291,000000000206,000000050000,01
20161209,2319,2,4,0519,196,000000000207,000000100000,01
20161209,2319,2,4,0519,198,000000000208,000000010000,01
20161209,2319,2,4,0519,974,000000000209,000000030000,01
20161209,2319,2,4,0519,297,000000000210,000000050000,01
20161209,2320,2,5,0519,098,000000000211,000000005000,01
20161209,2320,2,4,0519,692,000000000212,000000050000,01
20161209,2320,2,4,0519,996,000000000213,000000500000,01
20161209,2320,2,5,0519,875,000000000214,000001000000,01
20161209,2320,2,4,0519,487,000000000215,000000100000,01
20161209,2320,2,5,0519,982,000000000216,000000050000,01
20161209,2321,2,4,0519,799,000000000217,000000007000,01
20161209,2321,2,4,0519,383,000000000218,000000035000,01
20161209,2321,2,4,0519,817,000000000219,000000050000,01
20161209,2322,2,5,0519,443,000000000220,000000020000,01
20161209,2322,2,4,0519,122,000000000221,000000050000,01
20161209,2322,2,4,0519,996,000000000222,000000050000,01
20161209,2322,2,4,0519,895,000000000223,000000050000,01
20161209,2322,2,5,0519,281,000000000224,000000065000,01
20161209,2323,2,4,0519,599,000000000225,000000030000,01
20161209,2323,2,6,0519,001,000000000226,000000100000,01
20161209,2323,2,4,0519,895,000000000227,000000100000,01
20161209,2323,2,4,0519,927,000000000228,000000010000,01
20161209,2323,2,4,0519,497,000000000229,000000005000,01
20161209,2323,2,5,0519,560,000000000230,000000100000,01
20161209,2323,2,5,0519,453,000000000231,000000030000,01
20161209,2323,2,4,0519,998,000000000232,000000100000,01
20161209,2323,2,4,0519,190,000000000233,000000050000,01
20161209,2323,2,5,0519,167,000000000234,000000010000,01
20161209,2324,2,4,0519,392,000000000235,000000100000,01
20161209,2324,2,4,0519,873,000000000236,000000030000,01
20161209,2324,2,5,0519,836,000000000237,000000010000,01
20161209,2324,2,4,0519,295,000000000238,000000200000,01
20161209,2324,2,4,0519,090,000000000239,000000030000,01
20161209,2325,2,4,0519,692,000000000240,000000050000,01
20161209,2325,2,4,0519,099,000000000241,000000030000,01
20161209,2325,2,4,0519,897,000000000242,000000030000,01
20161209,2325,2,4,0519,283,000000000243,000000150000,01
20161209,2325,2,4,0519,692,000000000244,000000020000,01
20161209,2325,2,4,0519,691,000000000245,000000010000,01
20161209,2325,2,4,0519,914,000000000246,000000020000,01
20161209,2326,2,4,0519,263,000000000247,000000030000,01
20161209,2326,2,4,0519,590,000000000248,000000005000,01
20161209,2326,2,4,0519,096,000000000249,000000060000,01
20161209,2326,2,4,0519,111,000000000250,000000050000,01
20161209,2326,2,4,0519,974,000000000251,000000005000,01
20161209,2327,2,5,0519,341,000000000252,000000050000,01
20161209,2327,2,4,0519,041,000000000253,000000050000,01
20161209,2327,2,4,0519,587,000000000254,000000050000,01
20161209,2327,2,4,0519,094,000000000255,000000100000,01
20161209,2328,2,5,0519,679,000000000256,000000030000,01
20161209,2329,2,5,0519,554,000000000257,000000100000,01
20161209,2329,2,4,0519,091,000000000258,000000100000,01
20161209,2329,2,5,0519,154,000000000259,000000050000,01
20161209,2329,2,4,0519,009,000000000260,000000300000,01
20161209,2329,2,5,0519,731,000000000261,000000050000,01
20161209,2329,2,4,0519,997,000000000262,000000030000,01
20161209,2329,2,5,0519,962,000000000263,000000040000,01
20161209,2330,2,5,0519,491,000000000264,000000100000,01
20161209,2333,2,5,0519,634,000000000266,000000100000,01
20161209,2333,2,4,0519,893,000000000267,000000050000,01
20161209,2333,2,4,0519,894,000000000268,000000050000,01
20161209,2334,2,5,0519,191,000000000269,000000010000,01
20161209,2334,2,4,0519,582,000000000270,000000500000,01
20161209,2335,2,4,0519,493,000000000271,000000010000,01
20161209,2335,2,5,0519,957,000000000272,000000500000,01
20161209,2335,2,4,0519,595,000000000273,000000030000,01
20161209,2336,2,4,0519,990,000000000274,000000010000,01
20161209,2336,2,5,0519,440,000000000275,000000020000,01
20161209,2336,2,4,0519,397,000000000276,000000040000,01
20161209,2336,2,4,0519,995,000000000277,000000010000,01
20161209,2337,2,4,0519,470,000000000278,000000030000,01
20161209,2337,1,4,4629,790,000000011623,000000020000,15
20161209,2337,2,4,0519,385,000000000279,000000010000,01
20161209,2339,2,4,0519,362,000000000280,000000050000,01
20161209,2339,2,4,0519,897,000000000281,000000050000,01
20161209,2340,2,4,0519,898,000000000282,000000100000,01
20161209,2340,2,4,0519,682,000000000283,000000500000,01
20161209,2340,2,5,0519,241,000000000284,000000050000,01
20161209,2340,2,5,0519,374,000000000285,000000100000,01
20161209,2341,2,5,0519,667,000000000286,000000050000,01
20161209,2341,2,4,0519,897,000000000287,000000050000,01
20161209,2341,2,6,0519,007,000000000288,000000030000,01
20161209,2341,2,4,0519,225,000000000289,000000030000,01
20161209,2341,2,4,0519,898,000000000290,000000100000,01
20161209,2342,2,4,0519,740,000000000291,000000025000,01
20161209,2342,2,5,0519,410,000000000292,000000000300,01
20161209,2342,2,5,0519,640,000000000293,000000050000,01
20161209,2342,2,5,0519,767,000000000294,000000030000,01
20161209,2342,2,4,0519,027,000000000295,000000100000,01
20161209,2342,2,4,0519,091,000000000296,000000050000,01
20161209,2342,2,4,0519,788,000000000297,000000030000,01
20161209,2342,2,4,0519,202,000000000298,000000030000,01
20161209,2344,2,4,0519,496,000000000299,000000050000,01
20161209,2344,2,4,0519,727,000000000300,000000050000,01
20161209,2344,2,4,0519,548,000000000301,000000010000,01
20161209,2345,2,4,0519,489,000000000302,000000100000,01
20161209,2345,2,4,0519,495,000000000303,000000020000,01
20161209,2346,2,4,0519,390,000000000304,000000030000,01
20161209,2346,2,5,0519,277,000000000305,000000050000,01
20161209,2347,2,4,0519,043,000000000306,000000020000,01
20161209,2347,2,5,0519,135,000000000307,000000050000,01
20161209,2348,2,4,0519,113,000000000308,000000010000,01
20161209,2348,2,4,0519,380,000000000309,000000050000,01
20161209,2349,2,4,0519,048,000000000310,000002000000,01
20161209,2350,2,4,0519,873,000000000311,000000100000,01
20161209,2351,2,4,0519,597,000000000312,000000050000,01
20161209,2351,2,4,0519,840,000000000313,000001000000,01
20161209,2351,2,4,0519,873,000000000314,000000100000,01
20161209,2352,2,4,0519,281,000000000315,000000150000,01
20161209,2352,2,4,0519,236,000000000316,000000070000,01
20161209,2352,2,5,0519,277,000000000317,000000025000,01
20161209,2352,2,4,0519,389,000000000318,000000100000,01
20161209,2352,2,4,0519,291,000000000319,000000015000,01
20161209,2352,2,5,0519,805,000000000320,000000050000,01
20161209,2352,2,4,0519,859,000000000321,000000020000,01
20161209,2352,2,4,0519,190,000000000322,000000030000,01
20161209,2353,2,4,0519,576,000000000323,000000020000,01
20161209,2353,2,4,0519,870,000000000324,000000050000,01
20161209,2353,2,5,0519,408,000000000325,000000300000,01
20161209,2353,2,4,0519,198,000000000326,000000020000,01
20161209,2353,2,4,0519,091,000000000327,000000050000,01
20161209,2353,2,4,0519,190,000000000328,000000050000,01
20161209,2353,2,5,0519,347,000000000329,000000100000,01
20161209,2354,2,4,0519,115,000000000330,000000015000,01
20161209,2354,2,4,0519,097,000000000331,000000020000,01
20161209,2355,2,5,0519,074,000000000332,000000010000,01
20161209,2355,2,4,0519,899,000000000333,000000020000,01
20161209,2355,2,4,0519,572,000000000334,000000050000,01
20161209,2355,2,4,0519,792,000000000335,000000010000,01
20161209,2356,2,4,0519,991,000000000336,000000050000,01
20161209,2356,2,4,0519,393,000000000337,000000050000,01
20161209,2357,2,4,0519,187,000000000338,000000020000,01
20161209,2357,1,4,4629,793,000000011484,000001000000,15
20161209,2358,2,4,0519,932,000000000339,000000030000,01
20161209,2358,2,4,0519,793,000000000340,000000000400,01
20161209,2358,2,4,0519,285,000000000341,000000030000,01
20161209,2358,2,4,0519,387,000000000342,000000010000,01
20161209,2359,2,4,0519,196,000000000343,000000100000,01
20161209,2359,2,4,0519,449,000000000344,000000100000,01
20161209,2359,2,4,0519,197,000000000345,000000020000,01
20161209,2359,2,4,0519,197,000000000346,000000100000,01
20161210,0000,2,4,0519,172,000000000347,000000100000,01
20161210,0000,2,4,0519,389,000000000348,000000100000,01
20161210,0000,2,4,0519,291,000000000349,000000000500,01
20161210,0000,2,5,0519,399,000000000350,000000010000,01
20161210,0000,2,4,0519,264,000000000351,000000050000,01
20161210,0001,2,5,0519,290,000000000352,000000010000,01
20161210,0001,2,4,0519,233,000000000353,000000030000,01
20161210,0002,2,4,0519,395,000000000354,000000020000,01
20161210,0002,2,4,0519,699,000000000355,000000030000,01
20161210,0002,2,4,0519,592,000000000356,000000015000,01
20161210,0002,2,5,0519,282,000000000357,000000010000,01
20161210,0003,2,4,0519,694,000000000358,000000025000,01
20161210,0004,2,4,0519,088,000000000359,000000050000,01
20161210,0004,2,4,0519,593,000000000360,000000025000,01
20161210,0005,2,4,0519,191,000000000361,000000050000,01
20161210,0007,2,5,0519,773,000000000362,000000025000,01
20161210,0007,2,4,0519,640,000000000363,000000000200,01
20161210,0007,2,5,0519,514,000000000364,000000030000,01
20161210,0007,2,5,0519,808,000000000365,000000020000,01
20161210,0007,2,4,0519,439,000000000366,000000020000,01
20161210,0008,2,4,0519,399,000000000367,000000010000,01
20161210,0008,2,4,0519,796,000000000368,000000005000,01
20161210,0009,2,5,0519,391,000000000369,000000010000,01
20161210,0009,2,5,0519,492,000000000370,000000010000,01
20161210,0009,2,4,0519,285,000000000371,000000010000,01
20161210,0010,2,5,0519,163,000000000372,000000002000,01
20161210,0010,2,4,0519,089,000000000373,000000010000,01
20161210,0010,2,4,0519,994,000000000374,000000020000,01
20161210,0011,2,4,0519,394,000000000375,000000030000,01
20161210,0011,2,4,0519,690,000000000376,000000100000,01
20161210,0011,2,4,0519,493,000000000377,000000000861,01
20161210,0011,2,4,0519,904,000000000378,000000035000,01
20161210,0012,2,4,0519,333,000000000379,000000200000,01
20161210,0012,2,6,0519,004,000000000380,000002500000,01
20161210,0012,2,6,0519,020,000000000381,000000100000,01
20161210,0012,2,4,0519,635,000000000382,000000010000,01
20161210,0013,2,5,0519,971,000000000383,000000100000,01
20161210,0013,2,4,0519,649,000000000384,000000030000,01
20161210,0013,2,4,0519,899,000000000385,000000100000,01
20161210,0013,2,4,0519,973,000000000386,000000010000,01
20161210,0013,2,4,0519,595,000000000387,000000020000,01
20161210,0013,2,4,0519,555,000000000388,000000030000,01
20161210,0013,2,4,0519,798,000000000389,000000010000,01
20161210,0013,2,4,0519,893,000000000390,000000100000,01
20161210,0013,2,4,0519,781,000000000391,000000500000,01
20161210,0013,2,4,0519,693,000000000392,000000030000,01
20161210,0013,2,4,0519,095,000000000393,000000010000,01
20161210,0013,2,4,0519,846,000000000394,000000100000,01
20161210,0013,2,5,0519,168,000000000395,000000200000,01
20161210,0014,2,4,0519,185,000000000396,000000100000,01
20161210,0014,2,4,0519,674,000000000397,000000050000,01
20161210,0014,2,4,0519,660,000000000398,000000050000,01
20161210,0014,2,4,0519,704,000000000399,000000500000,01
20161210,0014,2,4,0519,412,000000000400,000000005000,01
20161210,0015,2,4,0519,499,000000000401,000000020000,01
20161210,0015,2,4,0519,443,000000000402,000000050000,01
20161210,0015,2,4,0519,290,000000000403,000000100000,01
20161210,0015,2,5,0519,557,000000000404,000000050000,01
20161210,0015,2,5,0519,838,000000000405,000000010000,01
20161210,0015,2,4,0519,032,000000000406,000000015000,01
20161210,0016,2,4,0519,947,000000000407,000000025000,01
20161210,0016,2,5,0519,837,000000000408,000000010000,01
20161210,0016,2,5,0519,837,000000000409,000000010000,01
20161210,0016,2,4,0519,795,000000000410,000002000000,01
20161210,0016,2,4,0519,592,000000000411,000000050000,01
20161210,0016,2,5,0519,201,000000000412,000000015000,01
20161210,0016,2,4,0519,980,000000000413,000000020000,01
20161210,0016,2,4,0519,582,000000000414,000000250000,01
20161210,0016,2,5,0519,711,000000000415,000000015000,01
20161210,0016,2,4,0519,107,000000000416,000000050000,01
20161210,0016,2,4,0519,496,000000000417,000000020000,01
20161210,0016,2,4,0519,798,000000000418,000000050000,01
20161210,0016,2,4,0519,291,000000000419,000000100000,01
20161210,0016,2,4,0519,591,000000000420,000000001000,01
20161210,0016,2,4,0519,591,000000000421,000000001000,01
20161210,0016,2,4,0519,591,000000000422,000000001000,01
20161210,0017,2,4,0519,045,000000000423,000000100000,01
20161210,0017,2,4,0519,536,000000000424,000000100000,01
20161210,0017,2,4,0519,725,000000000425,000000100000,01
20161210,0017,2,4,0519,692,000000000426,000000010000,01
20161210,0017,2,4,0519,621,000000000427,000000500000,01
20161210,0017,2,4,0519,208,000000000428,000000010000,01
20161210,0017,2,4,0519,198,000000000429,000000010000,01
20161210,0018,2,5,0519,777,000000000430,000000050000,01
20161210,0018,2,4,0519,091,000000000431,000000025000,01
20161210,0018,2,4,0519,490,000000000432,000001000000,01
20161210,0018,2,4,0519,595,000000000433,000000020000,01
20161210,0018,2,4,0519,904,000000000434,000000010000,01
20161210,0018,2,5,0519,569,000000000435,000000200000,01
20161210,0018,2,4,0519,751,000000000436,000000100000,01
20161210,0018,2,4,0519,390,000000000437,000001000000,01
20161210,0018,2,4,0519,199,000000000438,000000050000,01
20161210,0019,2,4,0519,796,000000000439,000000050000,01
20161210,0019,2,4,0519,186,000000000440,000000100000,01
20161210,0019,2,4,0519,892,000000000441,000000030000,01
20161210,0019,2,4,0519,892,000000000442,000000030000,01
20161210,0019,2,4,0519,099,000000000443,000000030000,01
20161210,0019,2,4,0519,489,000000000444,000000015000,01
20161210,0020,2,4,0519,386,000000000445,000000200000,01
20161210,0020,2,4,0519,199,000000000446,000000030000,01
20161210,0020,2,4,0519,798,000000000447,000000100000,01
20161210,0020,2,4,0519,889,000000000448,000000150000,01
20161210,0020,2,4,0519,693,000000000449,000000020000,01
20161210,0021,2,4,0519,592,000000000450,000000100000,01
20161210,0021,2,4,0519,909,000000000451,000001000000,01
20161210,0021,2,4,0519,849,000000000452,000000050000,01
20161210,0021,2,5,0519,044,000000000453,000001500000,01
20161210,0022,2,4,0519,040,000000000454,000000100000,01
20161210,0023,2,4,0519,299,000000000455,000001000000,01
20161210,0023,2,4,0519,627,000000000456,000000100000,01
20161210,0023,2,4,0519,723,000000000457,000000100000,01
20161210,0024,2,4,0519,697,000000000458,000000020000,01
20161210,0024,2,4,0519,410,000000000459,000000030000,01
20161210,0024,2,4,0519,915,000000000460,000000050000,01
20161210,0024,2,5,0519,707,000000000461,000000030000,01
20161210,0024,2,4,0519,090,000000000462,000000025000,01
20161210,0025,2,4,0519,164,000000000463,000000060000,01
20161210,0025,2,4,0519,305,000000000464,000000060000,01
20161210,0025,2,4,0519,105,000000000465,000000020000,01
20161210,0025,2,4,0519,698,000000000466,000000030000,01
20161210,0025,2,4,0519,212,000000000468,000000300000,01
20161210,0025,2,4,0519,390,000000000469,000000025000,01
20161210,0026,2,4,0519,183,000000000470,000000300000,01
20161210,0026,2,4,0519,199,000000000471,000000050000,01
20161210,0026,2,4,0519,299,000000000472,000000050000,01
20161210,0026,2,5,0519,421,000000000474,000000005000,01
20161210,0026,2,6,0519,015,000000000475,000000300000,01
